"행정구역(시군구)별","성별","연령별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"서울특별시","계","45 - 49세","주민등록연앙인구[명]","명","624287","635706.5","644392.5","641315.5","640549","649516","663055","699872","750224","784075.5","809286.5","839501.5","861981","880295","889983","883313","870046","848627.5","818929.5","797277","797714","809688","819580","835665","848758.5","843981","827942.5","801398.5","762370",
"서울특별시","계","50 - 54세","주민등록연앙인구[명]","명","546278.5","547091","540786.5","534063","530690","539869.5","558747","577565.5","582730.5","584896.5","594019","608388","645293.5","696827","735533.5","766080","800121","823090.5","838299.5","844287.5","835348.5","820437.5","797955","767411","745084.5","743730.5","752927.5","762279.5","777551.5",
"서울특별시","계","55 - 59세","주민등록연앙인구[명]","명","369585","388504.5","401565.5","414903.5","442778.5","467369","475442","478557","478452.5","476778.5","484816.5","502635.5","521987.5","531401.5","539704","553112","570164","605579","651596","685164","711723.5","741504.5","760822","772447","776782","767415.5","752147","732788","706599",
"서울특별시","계","60 - 64세","주민등록연앙인구[명]","명","238462","245979","257720.5","273891","290664","309058.5","330331","347730.5","363467.5","388943.5","410307","417978.5","422661.5","426725.5","431730","443733.5","462605","480893","487536.5","493510","504785.5","519068","549877.5","589943","619336.5","642225","668847.5","689251","702787.5",
"서울특별시","계","65 - 69세","주민등록연앙인구[명]","명","166935.5","170752","175920.5","180198","186169","193855.5","203635","218124","235303","250576.5","266029.5","284942.5","301682","318422.5","345882.5","369077.5","378338.5","383202.5","386075","389975","401314","418589","434168.5","439027.5","443556.5","453065.5","466086","496050","535174",
"서울특별시","계","70 - 74세","주민등록연앙인구[명]","명","125755","128590","128054","127487","127999.5","130345.5","136131.5","143568.5","149694","155707","162511.5","171409.5","184784.5","201261","217275.5","233331.5","251268","266107","280456","304602.5","325621.5","334235","338228.5","340549","344436","354695","370201.5","385833.5","392366.5",
"서울특별시","계","75 - 79세","주민등록연앙인구[명]","명","78695","79477","80695","82330.5","85474","90600","94562.5","96622","98193.5","99641","102250","107648.5","114869.5","121727.5","128671.5","135989","144706.5","156569","170073.5","183112.5","196583.5","211763.5","224632","237554.5","258889.5","276788","284616.5","289716.5","293549.5",
"서울특별시","계","80세 이상","주민등록연앙인구[명]","명","67927","","","73326.5","76234.5","79198.5","81990","85282","89041","93415.5","99055","104447","109331.5","114713.5","121040","129047.5","138591.5","148181.5","156614.5","165800","176656","189315","204382.5","220235","236871.5","254627","275205.5","297315.5","319793.5",
"서울특별시","계","80 - 84세","주민등록연앙인구[명]","명","","45449","45613.5","46262","47606.5","49150.5","50711.5","52857.5","55142.5","57784","61813","65423","67952.5","70350","73015.5","76744.5","82307.5","88613","93790.5","98986.5","104784","111619.5","121159.5","132134.5","142927.5","154066.5","166758","178205.5","189601",
"서울특별시","계","85세 이상","주민등록연앙인구[명]","명","","24351.5","25657","27064.5","28628","30048","31278.5","32424.5","33898.5","35631.5","37242","39024","41379","44363.5","48024.5","52303","56284","59568.5","62824","66813.5","71872","77695.5","83223","88100.5","93944","100560.5","108447.5","119110","130192.5",
"서울특별시","계","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","23654","24542.5","25716.5","26784","27893.5","29562","31732.5","34407.5","37744.5","40650","42558.5","44302.5","46554","49514","53535","57813.5","61404.5","65329","69438.5","74381","81871.5","90257.5",
"서울특별시","계","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","7122","7681.5","8195","8607.5","9108.5","9597","10201","10969.5","11673.5","12472.5","13598","14848.5","16290","18137.5","19634","20458.5","21243.5","22592.5","24424.5","26780","29509.5","31768.5",
"서울특별시","계","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","1311","1342.5","1401.5","1544.5","1709","1892.5","2089","2279.5","2485","2720.5","2935.5","3172.5","3430","3639","3889.5","4253.5","4713.5","5247","5895.5","6436","6768.5","7074.5",
"서울특별시","계","100세 이상","주민등록연앙인구[명]","명","","","","","","","","337.5","332","318.5","306","313","327.5","341","368","400","441","476.5","500.5","539.5","581.5","637","697.5","739","775.5","802","850.5","960.5","1092",
"서울특별시","남자","계","주민등록연앙인구[명]","명","5488923","5443336","5355552","5266658","5208784.5","5166677.5","5143983","5153873","5154173","5125352.5","5096936","5079797","5068589","5062299.5","5062647.5","5062498.5","5060539","5039651","5003848","4971476","4940392.5","4912653","4873490","4818222.5","4767275.5","4717644","4675763.5","4642652.5","4593754",
"서울특별시","남자","0 - 4세","주민등록연앙인구[명]","명","414175.5","416609.5","410640.5","395744","377642.5","358721.5","340974.5","328427.5","314982.5","296083","278467.5","265113.5","249510","234334","228404","225551","221091.5","218591","217749","215519.5","211789.5","208505.5","204657.5","197416","186130","172832","160521","146911.5","132592.5",
"서울특별시","남자","5 - 9세","주민등록연앙인구[명]","명","382569.5","363372.5","348890.5","341653","343495.5","345992","348845.5","352490","349493","339796","328246","316077","305501.5","294457","279417.5","264149","250990","234150","218273.5","211559","207919","202722","199683.5","198170","195215.5","190384","186184.5","182973.5","177071",
"서울특별시","남자","10 - 14세","주민등록연앙인구[명]","명","510211.5","487607","451226","414879","380857","353677.5","338155.5","331479.5","330658","335938.5","342136","347379.5","350973","348343","339930.5","328757.5","315919","303651","290703","273857","257037","242605","225431","209285","202077","198088","192814.5","190280.5","189343.5",
"서울특별시","남자","15 - 19세","주민등록연앙인구[명]","명","499872","482698","476065.5","475805.5","475476.5","471974.5","455924.5","429058.5","400168","370682.5","348321.5","336906.5","332003","332167.5","338289.5","344705.5","349894","352747.5","348684","338361","325512","311405.5","298297.5","284698.5","267713","250793","236137.5","219320.5","203647",
"서울특별시","남자","20 - 24세","주민등록연앙인구[명]","명","593230.5","580056.5","554165.5","520824","491500.5","467975.5","454468.5","455893.5","460545","461571","458913","444604.5","420935","397078.5","372754.5","352407.5","341078.5","334981","333635","339142","345171.5","350195","353132.5","349087.5","339569","327753","314955.5","303775.5","291759.5",
"서울특별시","남자","25 - 29세","주민등록연앙인구[명]","명","612792.5","615859.5","613080","612628","615641","609567","597128.5","584197.5","562245.5","536434","513060.5","495314","488733.5","490170","494900","498976","489531.5","464883.5","436614.5","408513","386001","374195","368206","367261","375042.5","385148","394865.5","402080.5","400274",
"서울특별시","남자","30 - 34세","주민등록연앙인구[명]","명","590504","578082.5","555101.5","527782","508454","503815.5","510769","523785.5","541366","553419.5","555237","550491","538418","517946.5","496533.5","477395.5","465740.5","463807.5","466273","469912.5","471460","461037","438133.5","412027.5","386700.5","367906.5","359559.5","359044.5","362205.5",
"서울특별시","남자","35 - 39세","주민등록연앙인구[명]","명","484693.5","493296","492081.5","489533","487211.5","478135.5","467831.5","459540.5","450274.5","441384","441913","450330.5","460721","476283","491439.5","496920","494296.5","481182","458265","435987","416376.5","403853.5","401401","403019.5","405307","405488","396267","379352.5","359548",
"서울특별시","남자","40 - 44세","주민등록연앙인구[명]","명","366815","367253.5","377082","395357.5","409069","418502","430659.5","440546","448928.5","452717","448512","440861.5","431327","421776","415349","417847.5","427046.5","434809","444261.5","452766.5","452903.5","446300.5","431966.5","409736","388230","368860.5","355616.5","353614","355915.5",
"서울특별시","남자","45 - 49세","주민등록연앙인구[명]","명","314224.5","318114.5","321068","318974.5","318264.5","321545.5","326747","342782.5","365540","381586","393678.5","407707.5","417986.5","426839.5","432514","431362","427066","418767","407364","397283","395507.5","400889","405929","413021","419619.5","418033","409950","396805.5","377109.5",
"서울특별시","남자","50 - 54세","주민등록연앙인구[명]","명","283294.5","282339","277687","272358","267555.5","269586","277726.5","285987.5","288128","289070.5","292733","298510.5","314549.5","337626","355570.5","370100.5","386096.5","396684.5","404298","408483","405945.5","400178","390692","378407","367937","365634.5","369964","375169","382401",
"서울특별시","남자","55 - 59세","주민등록연앙인구[명]","명","182580","193972","202181","210129.5","225605","238626","242132.5","242860.5","241294","238046","240182","247849.5","256224","260155","263712.5","269568.5","277117","292719","313239","328804.5","341325","355383","364554.5","370389.5","373433.5","370317.5","364169.5","356333","346409",
"서울특별시","남자","60 - 64세","주민등록연앙인구[명]","명","104022","109617","117675.5","128025.5","138209","149099.5","161415","171599.5","180599.5","194538","205562.5","208748","210429","211272.5","211626.5","215863","224172.5","232250.5","235114","237856","242859","249264","263027","280846","294262","305031.5","317438.5","326997","333694.5",
"서울특별시","남자","65 - 69세","주민등록연앙인구[명]","명","64096","65887","68699.5","71629","75826.5","81242.5","87521","96115","106050","114780.5","123474","133975","143530.5","152827.5","167365","179215","183644","185867.5","186555.5","186962","191297","199105","205913","207671.5","209667","213892.5","219728.5","233225","250507",
"서울특별시","남자","70 - 74세","주민등록연앙인구[명]","명","45774.5","47166","46780.5","46250.5","46297.5","47269.5","49719","53068.5","56317","59854","64153.5","69474.5","76755.5","85548","94109","102730.5","112426","120849.5","129076","142162.5","153143","157326","159113","159588.5","160175.5","164067.5","170804","177616","180478.5",
"서울특별시","남자","75 - 79세","주민등록연앙인구[명]","명","23223.5","24104.5","25407.5","26726.5","28400","30659","32384","32896","33031","33362","34214","36239","39229","42304.5","45791.5","49747.5","54291","60498.5","67733","74745.5","82074.5","90283.5","97405.5","104499.5","115490.5","124441","128222.5","130497.5","131766.5",
"서울특별시","남자","80세 이상","주민등록연앙인구[명]","명","16844","","","18358.5","19279","20288.5","21581","23145","24552.5","26090","28132","30215","31763","33171","34940.5","37202","40138","43212","46010","49562","54071","59405.5","65947","73098.5","80706","88973.5","98565","108656.5","119031.5",
"서울특별시","남자","80 - 84세","주민등록연앙인구[명]","명","","12365","12105.5","12181","12659","13295","14242.5","15507","16602.5","17689","19191.5","20563.5","21237","21682","22369","23398.5","25148","27446","29617","32208","35368.5","38920.5","43674","49224","54650.5","60211.5","66601","72557.5","78511",
"서울특별시","남자","85세 이상","주민등록연앙인구[명]","명","","4936","5614.5","6177.5","6620","6993.5","7338.5","7638","7950","8401","8940.5","9651.5","10526","11489","12571.5","13803.5","14990","15766","16393","17354","18702.5","20485","22273","23874.5","26055.5","28762","31964","36099","40520.5",
"서울특별시","남자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","5783","5884","6186","6609.5","7179.5","7913.5","8737.5","9623","10647.5","11516","11845.5","12078","12618.5","13376.5","14636.5","16185","17606.5","19399","21501.5","23816","26993","30666.5",
"서울특별시","남자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","1650.5","1846.5","1978","2068.5","2145","2162.5","2212.5","2373.5","2548.5","2840","3257","3627","4001.5","4529","4956.5","5049","5105","5378","5801.5","6503","7378.5","8102",
"서울특별시","남자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","175","193","213","240","301","416","502.5","534","558","570","577","588","626.5","679.5","766","907","1037.5","1155","1325.5","1499.5","1550","1536.5",
"서울특별시","남자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","29.5","26.5","24","22.5","26","34","36.5","41","49.5","64","86.5","100","107.5","117.5","126","132","125.5","123.5","133.5","145.5","177.5","215.5",
"서울특별시","여자","계","주민등록연앙인구[명]","명","5423441.5","5381140.5","5299610.5","5217815.5","5168320.5","5136642.5","5123400","5133914","5133152","5109963","5093754.5","5093827","5101664","5111955.5","5124290.5","5134270","5144025.5","5136308.5","5112394","5090833","5072319","5058339.5","5033665","4992816","4957125","4925213","4903211","4890759.5","4860124",
"서울특별시","여자","0 - 4세","주민등록연앙인구[명]","명","373328.5","373495","367654","354978","339881","325695.5","312292","302769.5","291999","274835.5","258335.5","246499","232879","219354","214356","212260","208472","206530.5","206262.5","204435","200937.5","197858.5","194296.5","187637","177121.5","164370","151949","138595.5","124824",
"서울특별시","여자","5 - 9세","주민등록연앙인구[명]","명","348309.5","329921.5","315001.5","307049","308094","308859","309947.5","312920","310840","303398.5","295906.5","288116.5","280870.5","272111.5","258592.5","244988","233762","218942.5","204728","198917.5","195898.5","191534","189263","188233.5","185516","180929.5","176983","173902","168508",
"서울특별시","여자","10 - 14세","주민등록연앙인구[명]","명","464679.5","445077.5","410596","376503","344813.5","319405","304523","297341","296164.5","300676","304816.5","307929.5","310806.5","309349","303069.5","295654","287197","278388","267814","252857","237974.5","225561","210405","196021","189748.5","186130","181373.5","179570","179203.5",
"서울특별시","여자","15 - 19세","주민등록연앙인구[명]","명","460970","443840","439250","438856.5","437608.5","434794.5","420722","395051","367884","340434.5","319583","308239","302562","302157","306981.5","310865.5","313686","315796","312569","304445","295584","286021.5","276658.5","265577","250519","235782.5","223237","208029.5","193706.5",
