"행정구역(시군구)별","연령별","항목","단위","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"경기도","50 - 54세","총전입[명]","명","123207","122671","123468","132487","128668","121986","129098","127548","145401","138942",
"경기도","50 - 54세","총전출[명]","명","119941","120728","122600","129303","122951","117224","121655","121336","136774","130809",
"경기도","50 - 54세","순이동[명]","명","3266","1943","868","3184","5717","4762","7443","6212","8627","8133",
"경기도","50 - 54세","시도내이동-시군구내[명]","명","51936","54250","54952","59923","57695","53848","56041","54829","64098","59557",
"경기도","50 - 54세","시도내이동-시군구간 전입[명]","명","33667","32660","33127","34856","33294","33178","36006","36243","40100","39240",
"경기도","50 - 54세","시도내이동-시군구간 전출[명]","명","33667","32660","33127","34856","33294","33178","36006","36243","40100","39240",
"경기도","50 - 54세","시도간전입[명]","명","37604","35761","35389","37708","37679","34960","37051","36476","41203","40145",
"경기도","50 - 54세","시도간전출[명]","명","34338","33818","34521","34524","31962","30198","29608","30264","32576","32012",
"경기도","55 - 59세","총전입[명]","명","82549","86235","95060","108740","116082","112773","121560","112748","127207","117506",
"경기도","55 - 59세","총전출[명]","명","78695","83005","92212","102968","108600","107032","113074","106391","119884","111087",
"경기도","55 - 59세","순이동[명]","명","3854","3230","2848","5772","7482","5741","8486","6357","7323","6419",
"경기도","55 - 59세","시도내이동-시군구내[명]","명","31634","34529","38850","44903","48823","46706","50113","46450","53869","48775",
"경기도","55 - 59세","시도내이동-시군구간 전입[명]","명","22146","22882","25392","28737","30149","30934","34223","32283","35917","34006",
"경기도","55 - 59세","시도내이동-시군구간 전출[명]","명","22146","22882","25392","28737","30149","30934","34223","32283","35917","34006",
"경기도","55 - 59세","시도간전입[명]","명","28769","28824","30818","35100","37110","35133","37224","34015","37421","34725",
"경기도","55 - 59세","시도간전출[명]","명","24915","25594","27970","29328","29628","29392","28738","27658","30098","28306",
"경기도","60 - 64세","총전입[명]","명","54573","54990","58692","70508","77645","78979","88405","87864","105492","106162",
"경기도","60 - 64세","총전출[명]","명","51335","52213","56194","65102","70872","73354","80399","82296","98742","99851",
"경기도","60 - 64세","순이동[명]","명","3238","2777","2498","5406","6773","5625","8006","5568","6750","6311",
"경기도","60 - 64세","시도내이동-시군구내[명]","명","19463","20471","21993","26815","30016","30346","33761","34148","41847","41320",
"경기도","60 - 64세","시도내이동-시군구간 전입[명]","명","14592","14396","15739","18268","19997","21542","24458","24989","29723","30726",
"경기도","60 - 64세","시도내이동-시군구간 전출[명]","명","14592","14396","15739","18268","19997","21542","24458","24989","29723","30726",
"경기도","60 - 64세","시도간전입[명]","명","20518","20123","20960","25425","27632","27091","30186","28727","33922","34116",
"경기도","60 - 64세","시도간전출[명]","명","17280","17346","18462","20019","20859","21466","22180","23159","27172","27805",
"경기도","65 - 69세","총전입[명]","명","40468","40961","43574","48384","50490","48974","53022","50589","63406","66146",
"경기도","65 - 69세","총전출[명]","명","38210","38732","41244","43639","44901","44357","47348","46581","58732","61655",
"경기도","65 - 69세","순이동[명]","명","2258","2229","2330","4745","5589","4617","5674","4008","4674","4491",
"경기도","65 - 69세","시도내이동-시군구내[명]","명","14646","15399","16647","18456","19489","18758","20048","19595","24842","25603",
"경기도","65 - 69세","시도내이동-시군구간 전입[명]","명","10791","10534","11271","12077","12518","12534","14171","13729","17413","18626",
"경기도","65 - 69세","시도내이동-시군구간 전출[명]","명","10791","10534","11271","12077","12518","12534","14171","13729","17413","18626",
"경기도","65 - 69세","시도간전입[명]","명","15031","15028","15656","17851","18483","17682","18803","17265","21151","21917",
"경기도","65 - 69세","시도간전출[명]","명","12773","12799","13326","13106","12894","13065","13129","13257","16477","17426",
"경기도","70 - 74세","총전입[명]","명","32861","34286","34788","37114","36638","34934","37070","35232","41904","41121",
"경기도","70 - 74세","총전출[명]","명","31240","32570","32946","33604","32997","31763","33068","32308","38698","37866",
"경기도","70 - 74세","순이동[명]","명","1621","1716","1842","3510","3641","3171","4002","2924","3206","3255",
"경기도","70 - 74세","시도내이동-시군구내[명]","명","12210","13048","13424","14348","14359","13685","14181","13851","16438","15791",
"경기도","70 - 74세","시도내이동-시군구간 전입[명]","명","8811","8899","8968","9126","9087","8910","9706","9311","11433","11321",
"경기도","70 - 74세","시도내이동-시군구간 전출[명]","명","8811","8899","8968","9126","9087","8910","9706","9311","11433","11321",
"경기도","70 - 74세","시도간전입[명]","명","11840","12339","12396","13640","13192","12339","13183","12070","14033","14009",
"경기도","70 - 74세","시도간전출[명]","명","10219","10623","10554","10130","9551","9168","9181","9146","10827","10754",
"경기도","75 - 79세","총전입[명]","명","22254","23944","24955","26915","27914","27207","30063","27131","31246","29546",
"경기도","75 - 79세","총전출[명]","명","21357","22759","23842","24669","25140","24770","26610","24837","28256","26940",
"경기도","75 - 79세","순이동[명]","명","897","1185","1113","2246","2774","2437","3453","2294","2990","2606",
"경기도","75 - 79세","시도내이동-시군구내[명]","명","8261","9126","9606","10421","11010","10574","11569","10819","12214","11569",
"경기도","75 - 79세","시도내이동-시군구간 전입[명]","명","5832","6137","6549","6771","6956","7012","7646","7015","8336","7845",
"경기도","75 - 79세","시도내이동-시군구간 전출[명]","명","5832","6137","6549","6771","6956","7012","7646","7015","8336","7845",
"경기도","75 - 79세","시도간전입[명]","명","8161","8681","8800","9723","9948","9621","10848","9297","10696","10132",
"경기도","75 - 79세","시도간전출[명]","명","7264","7496","7687","7477","7174","7184","7395","7003","7706","7526",
"경기도","80세이상","총전입[명]","명","24336","26232","27256","30670","32646","32595","36348","35767","41343","43258",
"경기도","80세이상","총전출[명]","명","23072","24891","26152","28017","29502","29921","32095","32305","37614","38507",
"경기도","80세이상","순이동[명]","명","1264","1341","1104","2653","3144","2674","4253","3462","3729","4751",
"경기도","80세이상","시도내이동-시군구내[명]","명","8402","9249","9989","11364","12222","12097","13334","13402","15731","16005",
"경기도","80세이상","시도내이동-시군구간 전입[명]","명","6286","6995","6957","7698","8170","8394","9315","9169","11070","11819",
"경기도","80세이상","시도내이동-시군구간 전출[명]","명","6286","6995","6957","7698","8170","8394","9315","9169","11070","11819",
"경기도","80세이상","시도간전입[명]","명","9648","9988","10310","11608","12254","12104","13699","13196","14542","15434",
"경기도","80세이상","시도간전출[명]","명","8384","8647","9206","8955","9110","9430","9446","9734","10813","10683",
"강원도","계","총전입[명]","명","225896","217917","228369","227125","223484","211653","216398","217626","223354","217103",
"강원도","계","총전출[명]","명","225184","214931","226284","222352","221592","209618","220252","215965","217897","210422",
"강원도","계","순이동[명]","명","712","2986","2085","4773","1892","2035","-3854","1661","5457","6681",
"강원도","계","시도내이동-시군구내[명]","명","101616","98433","106944","101138","101820","92243","103018","104679","105809","98709",
"강원도","계","시도내이동-시군구간 전입[명]","명","39033","37608","38306","38880","39101","38720","37068","35002","35254","34936",
"강원도","계","시도내이동-시군구간 전출[명]","명","39033","37608","38306","38880","39101","38720","37068","35002","35254","34936",
"강원도","계","시도간전입[명]","명","85247","81876","83119","87107","82563","80690","76312","77945","82291","83458",
"강원도","계","시도간전출[명]","명","84535","78890","81034","82334","80671","78655","80166","76284","76834","76777",
"강원도","0 - 4세","총전입[명]","명","13334","12924","13636","12417","11691","10522","10728","10310","10026","8063",
"강원도","0 - 4세","총전출[명]","명","13071","12620","13028","12031","11376","10306","10523","9749","9299","7664",
"강원도","0 - 4세","순이동[명]","명","263","304","608","386","315","216","205","561","727","399",
"강원도","0 - 4세","시도내이동-시군구내[명]","명","6308","6284","6835","6042","5625","4989","5586","5430","5195","4082",
"강원도","0 - 4세","시도내이동-시군구간 전입[명]","명","2262","2048","2143","2021","2010","1800","1717","1578","1601","1320",
"강원도","0 - 4세","시도내이동-시군구간 전출[명]","명","2262","2048","2143","2021","2010","1800","1717","1578","1601","1320",
"강원도","0 - 4세","시도간전입[명]","명","4764","4592","4658","4354","4056","3733","3425","3302","3230","2661",
"강원도","0 - 4세","시도간전출[명]","명","4501","4288","4050","3968","3741","3517","3220","2741","2503","2262",
"강원도","5 - 9세","총전입[명]","명","12631","12278","12387","11588","11338","10483","11001","10927","10714","9826",
"강원도","5 - 9세","총전출[명]","명","12533","12134","12234","11303","11039","10475","10979","10623","10283","9302",
"강원도","5 - 9세","순이동[명]","명","98","144","153","285","299","8","22","304","431","524",
"강원도","5 - 9세","시도내이동-시군구내[명]","명","7155","7180","7402","6620","6589","6058","6679","6765","6335","5722",
"강원도","5 - 9세","시도내이동-시군구간 전입[명]","명","1953","1772","1792","1790","1769","1675","1651","1462","1470","1296",
"강원도","5 - 9세","시도내이동-시군구간 전출[명]","명","1953","1772","1792","1790","1769","1675","1651","1462","1470","1296",
"강원도","5 - 9세","시도간전입[명]","명","3523","3326","3193","3178","2980","2750","2671","2700","2909","2808",
"강원도","5 - 9세","시도간전출[명]","명","3425","3182","3040","2893","2681","2742","2649","2396","2478","2284",
"강원도","10 - 14세","총전입[명]","명","12094","10788","10550","9846","9001","7914","8337","8291","8167","7386",
